Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
Azure Fundamentals,int:Janet Williams,int:Senior Frontend Engineer,janet.williams@example.com,janetwilliams,ext_0fa87483,0fa87483,cv_0fa87483,419.952.0585,001-772-621-7043x030,1991,Software Engineering,United Kingdom,Swedish,fe6e3c42,c2fadeae,2024-10-27,2025-11-07,9,2018,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Jeremy Roberts,int:Principal Databricks Engineer,jeremy.roberts@mail.test,jeremyroberts,ext_cbf996ce,cbf996ce,cv_cbf996ce,868.874.0345x05415,001-876-452-7758x4161,1975,Data Engineering,United Kingdom,Swedish,aa538408,7d3e9079,2025-06-24,2025-01-02,4,2018,Azure Fundamentals,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Christopher Hall,int:Senior Analytics Engineer,christopher.hall@example.com,christopherhall,ext_aa4a92e3,aa4a92e3,cv_aa4a92e3,+1-845-411-5447,001-775-470-5964x016,1973,Data Engineering,Australia,Swedish,9b31afab,b0d95b30,2024-09-27,2024-04-03,8,2023,SQL Advanced,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Christopher Hall,int:Senior Analytics Engineer,christopher.hall@example.com,christopherhall,ext_aa4a92e3,aa4a92e3,cv_aa4a92e3,+1-845-411-5447,001-775-470-5964x016,1973,Data Engineering,Australia,Swedish,7df20c60,81360057,2026-01-21,2025-12-03,9,2023,Power BI,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Christopher Hall,int:Senior Analytics Engineer,christopher.hall@example.com,christopherhall,ext_aa4a92e3,aa4a92e3,cv_aa4a92e3,+1-845-411-5447,001-775-470-5964x016,1973,Data Engineering,Australia,Swedish,f9be6b9c,24a50acc,2025-12-05,2024-04-29,7,2021,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Christopher Hall,int:Senior Analytics Engineer,christopher.hall@example.com,christopherhall,ext_aa4a92e3,aa4a92e3,cv_aa4a92e3,+1-845-411-5447,001-775-470-5964x016,1973,Data Engineering,Australia,Swedish,eecf41b6,9db5fb89,2025-12-11,2025-12-29,8,2024,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Christopher Hall,int:Senior Analytics Engineer,christopher.hall@example.com,christopherhall,ext_aa4a92e3,aa4a92e3,cv_aa4a92e3,+1-845-411-5447,001-775-470-5964x016,1973,Data Engineering,Australia,Swedish,a9be7ada,808b729e,2026-02-25,2025-11-21,12,2022,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Christopher Hall,int:Senior Analytics Engineer,christopher.hall@example.com,christopherhall,ext_aa4a92e3,aa4a92e3,cv_aa4a92e3,+1-845-411-5447,001-775-470-5964x016,1973,Data Engineering,Australia,Swedish,e9ddd318,766693b4,2025-06-19,2024-06-23,12,2025,Azure Fundamentals,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Cynthia Diaz,int:Lead Enterprise Architect,cynthia.diaz@mail.test,cynthiadiaz,ext_6597a97f,6597a97f,cv_6597a97f,(654)931-0278x6814,494.973.1217,1998,Architecture,United Kingdom,British,1c68f0a2,60c58f06,2024-06-29,2025-07-20,10,2023,Databricks Lakehouse,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Cynthia Diaz,int:Lead Enterprise Architect,cynthia.diaz@mail.test,cynthiadiaz,ext_6597a97f,6597a97f,cv_6597a97f,(654)931-0278x6814,494.973.1217,1998,Architecture,United Kingdom,British,cb94b644,2b50fe6d,2024-10-17,2025-02-08,6,2021,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Mitchell Clark,int:Senior Data Architect,mitchell.clark@example.org,mitchellclark,ext_fcc9a653,fcc9a653,cv_fcc9a653,455-718-8442,431.332.3705x89578,1995,Architecture,Ireland,Danish,96993aeb,222cf4ea,2026-01-04,2025-09-11,3,2022,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Mitchell Clark,int:Senior Data Architect,mitchell.clark@example.org,mitchellclark,ext_fcc9a653,fcc9a653,cv_fcc9a653,455-718-8442,431.332.3705x89578,1995,Architecture,Ireland,Danish,b5cd6b6f,68699517,2024-07-27,2024-06-22,9,2019,Power BI,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Mitchell Clark,int:Senior Data Architect,mitchell.clark@example.org,mitchellclark,ext_fcc9a653,fcc9a653,cv_fcc9a653,455-718-8442,431.332.3705x89578,1995,Architecture,Ireland,Danish,6662e5d1,199f1a64,2025-08-07,2025-04-03,3,2025,Databricks Lakehouse,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Mitchell Clark,int:Senior Data Architect,mitchell.clark@example.org,mitchellclark,ext_fcc9a653,fcc9a653,cv_fcc9a653,455-718-8442,431.332.3705x89578,1995,Architecture,Ireland,Danish,a18cdcce,78d8f4e5,2025-07-14,2024-04-12,11,2024,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Mitchell Clark,int:Senior Data Architect,mitchell.clark@example.org,mitchellclark,ext_fcc9a653,fcc9a653,cv_fcc9a653,455-718-8442,431.332.3705x89578,1995,Architecture,Ireland,Danish,7e668495,fa1d38c9,2025-11-03,2024-05-12,1,2023,Databricks Lakehouse,Internal,,True,int:Yes,certificate.pdf
SQL Advanced,int:Mitchell Clark,int:Senior Data Architect,mitchell.clark@example.org,mitchellclark,ext_fcc9a653,fcc9a653,cv_fcc9a653,455-718-8442,431.332.3705x89578,1995,Architecture,Ireland,Danish,d13cf8e7,b3db250f,2025-03-18,2025-10-30,5,2024,SQL Advanced,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Joseph Zuniga,int:Senior AWS Engineer,joseph.zuniga@example.com,josephzuniga,ext_7e9ccceb,7e9ccceb,cv_7e9ccceb,446-778-6691,+1-217-378-5289x2268,1980,Cloud Engineering,India,Polish,1d398d6c,d384edeb,2024-12-17,2025-02-03,5,2021,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Joseph Zuniga,int:Senior AWS Engineer,joseph.zuniga@example.com,josephzuniga,ext_7e9ccceb,7e9ccceb,cv_7e9ccceb,446-778-6691,+1-217-378-5289x2268,1980,Cloud Engineering,India,Polish,bfda1410,0566febf,2025-02-03,2024-06-14,5,2023,AWS Solutions Architect,Internal,,True,int:No,certificate.pdf
Power BI,int:George Daniel,int:Principal Backend Engineer,george.daniel@example.org,georgedaniel,ext_5daff298,5daff298,cv_5daff298,2109943969,+1-884-947-3647x1027,1983,Software Engineering,Spain,Norwegian,bd801fc6,590d6b97,2025-03-26,2024-11-24,1,2023,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:George Daniel,int:Principal Backend Engineer,george.daniel@example.org,georgedaniel,ext_5daff298,5daff298,cv_5daff298,2109943969,+1-884-947-3647x1027,1983,Software Engineering,Spain,Norwegian,69e265d2,2088fdeb,2024-12-20,2025-12-29,12,2021,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:George Daniel,int:Principal Backend Engineer,george.daniel@example.org,georgedaniel,ext_5daff298,5daff298,cv_5daff298,2109943969,+1-884-947-3647x1027,1983,Software Engineering,Spain,Norwegian,b2eea33f,95643c5b,2024-12-06,2024-09-21,12,2019,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:George Daniel,int:Principal Backend Engineer,george.daniel@example.org,georgedaniel,ext_5daff298,5daff298,cv_5daff298,2109943969,+1-884-947-3647x1027,1983,Software Engineering,Spain,Norwegian,cccc338e,4cabf8e8,2025-11-12,2025-08-05,2,2024,Databricks Lakehouse,Udemy,Intensive 3-day workshop.,False,int:Yes,
AWS Solutions Architect,int:George Daniel,int:Principal Backend Engineer,george.daniel@example.org,georgedaniel,ext_5daff298,5daff298,cv_5daff298,2109943969,+1-884-947-3647x1027,1983,Software Engineering,Spain,Norwegian,b48e96de,54aa3ad3,2026-01-13,2025-04-16,6,2025,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:George Daniel,int:Principal Backend Engineer,george.daniel@example.org,georgedaniel,ext_5daff298,5daff298,cv_5daff298,2109943969,+1-884-947-3647x1027,1983,Software Engineering,Spain,Norwegian,f5280d40,cffd46db,2024-08-27,2025-06-09,8,2019,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Frank Gray,int:Director of DDC Engineering,frank.gray@example.com,frankgray,ext_c1b425ec,c1b425ec,cv_c1b425ec,335.792.5556x258,671.847.3210,1990,Director of DDC Engineering,Ireland,Swedish,33e04878,967f724e,2024-09-26,2025-02-01,8,2018,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,56ee8b16,0818cb64,2025-10-08,2025-08-24,8,2022,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,388b1227,d7cee278,2026-03-30,2025-12-29,5,2025,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,e642c0e6,36e48fa4,2025-03-02,2024-08-09,3,2024,Azure Fundamentals,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,d17f989c,c43b49e5,2024-10-29,2024-11-08,2,2022,AWS Solutions Architect,Udemy,,False,int:Yes,
AWS Solutions Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,ba5be036,a8cf2e85,2025-12-02,2024-08-09,1,2021,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,5378d3e2,3b84280e,2024-11-03,2025-09-24,4,2023,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,cb983c3a,7d23fab3,2024-07-20,2024-10-17,10,2019,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,9d4105d9,72535d3a,2025-11-21,2024-09-14,3,2021,Databricks Lakehouse,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,392103df,30c9f5d7,2024-10-08,2024-12-06,2,2021,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,16d72b3c,02779fcd,2024-11-22,2025-05-08,6,2022,Power BI,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,11ebbf5d,11993b19,2024-12-01,2026-02-27,10,2018,Azure Fundamentals,Databricks,Intensive 3-day workshop.,True,int:No,
Databricks Lakehouse,int:Megan Parsons,int:Associate DevOps Engineer,megan.parsons@mail.test,meganparsons,ext_afc823c9,afc823c9,cv_afc823c9,865-258-5239,4027578729,1974,Cloud Engineering,Spain,Danish,06ec95c0,c667252a,2024-09-16,2024-12-19,2,2025,Databricks Lakehouse,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Megan Parsons,int:Associate DevOps Engineer,megan.parsons@mail.test,meganparsons,ext_afc823c9,afc823c9,cv_afc823c9,865-258-5239,4027578729,1974,Cloud Engineering,Spain,Danish,cd1e745d,a9162a2d,2025-05-18,2025-05-27,1,2022,Power BI,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Megan Parsons,int:Associate DevOps Engineer,megan.parsons@mail.test,meganparsons,ext_afc823c9,afc823c9,cv_afc823c9,865-258-5239,4027578729,1974,Cloud Engineering,Spain,Danish,f057ce6c,700b2966,2025-09-03,2025-10-15,4,2025,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Jeremy Johnson,int:Consultant Data Platform Engineer,jeremy.johnson@example.com,jeremyjohnson,ext_98140f8b,98140f8b,cv_98140f8b,+1-652-969-4958x887,9556169409,1992,Data Engineering,United Kingdom,British,34f14b56,966e7e3c,2025-12-01,2025-10-18,5,2025,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Jeremy Johnson,int:Consultant Data Platform Engineer,jeremy.johnson@example.com,jeremyjohnson,ext_98140f8b,98140f8b,cv_98140f8b,+1-652-969-4958x887,9556169409,1992,Data Engineering,United Kingdom,British,83b77025,5139b5e2,2025-02-01,2024-07-31,11,2021,Azure Fundamentals,Microsoft,,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_6a0a42c7,6a0a42c7,cv_6a0a42c7,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,e542e9e0,bd629764,2025-05-19,2026-02-10,6,2021,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_6a0a42c7,6a0a42c7,cv_6a0a42c7,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,1db3d3a3,95cec84d,2026-03-12,2025-01-13,12,2025,Power BI,Microsoft,,False,int:No,certificate.pdf
AWS Solutions Architect,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_6a0a42c7,6a0a42c7,cv_6a0a42c7,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,4356f67d,595f46c5,2025-01-20,2025-08-19,9,2020,AWS Solutions Architect,Internal,Intensive 3-day workshop.,False,int:No,
SQL Advanced,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_6a0a42c7,6a0a42c7,cv_6a0a42c7,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,d078298c,1b96e2ae,2025-12-10,2024-09-22,12,2021,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,4dd28e1c,9b664114,2025-12-19,2025-04-27,12,2023,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,baf06f5d,df78cc59,2024-12-17,2026-03-24,7,2020,AWS Solutions Architect,Microsoft,,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,25215d50,b491fafb,2024-11-22,2025-12-17,10,2019,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,c18abec2,4116a582,2026-03-28,2024-09-09,12,2022,Databricks Lakehouse,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,3aca351f,79b28874,2025-03-28,2025-06-10,2,2019,Power BI,Databricks,,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,fa9c73cf,83e41f6e,2024-10-18,2024-10-03,10,2020,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Nancy Edwards,int:Consultant Analytics Engineer,nancy.edwards@mail.test,nancyedwards,ext_e3d84519,e3d84519,cv_e3d84519,(284)641-9866x524,001-415-374-7338x484,1994,Data Engineering,United Kingdom,Danish,bf89fefe,0422fc9c,2024-09-16,2025-11-14,2,2024,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Nancy Edwards,int:Consultant Analytics Engineer,nancy.edwards@mail.test,nancyedwards,ext_e3d84519,e3d84519,cv_e3d84519,(284)641-9866x524,001-415-374-7338x484,1994,Data Engineering,United Kingdom,Danish,c14ff5f6,54bbb5f9,2025-09-24,2024-06-23,10,2025,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_75b430c5,75b430c5,cv_75b430c5,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,d564777d,b35e9598,2025-03-11,2025-05-14,11,2019,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_75b430c5,75b430c5,cv_75b430c5,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,670deff6,43fe01e4,2025-10-21,2025-10-17,10,2021,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_75b430c5,75b430c5,cv_75b430c5,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,95b9eccd,ba53fb86,2024-07-12,2024-11-06,8,2020,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_2b935dac,2b935dac,cv_2b935dac,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,2c59dd0c,1c1c1598,2024-07-31,2025-02-15,12,2020,Azure Fundamentals,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_2b935dac,2b935dac,cv_2b935dac,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,aabb1378,c28db7b4,2024-09-08,2026-02-07,10,2020,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_2b935dac,2b935dac,cv_2b935dac,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,79ed9ae4,e95048a3,2024-04-17,2025-01-06,9,2019,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_2b935dac,2b935dac,cv_2b935dac,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,e1cbb8e4,8a9677e2,2025-02-02,2024-10-07,7,2021,SQL Advanced,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
