Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Associate Solution Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,f681109b,709da35d,2024-06-29,2025-10-06,2017,2018,True,Associate Solution Architect,Progression based on delivery impact.
Consultant Solution Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,ba504092,778de99b,2024-08-20,2025-08-17,2018,2019,False,Consultant Solution Architect,Progression based on delivery impact.
Senior Solution Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_0e7ef243,0e7ef243,cv_0e7ef243,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,f386c03c,0274e1d7,2025-04-02,2026-03-18,2019,2020,False,Senior Solution Architect,Progression based on delivery impact.
Consultant Python Developer,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,8364dcee,fe85b0c3,2026-01-05,2024-07-07,2016,2017,False,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,5d645705,19d76be6,2024-07-05,2025-06-01,2017,2018,False,Senior Python Developer,Progression based on delivery impact.
Principal Python Developer,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_2f05b093,2f05b093,cv_2f05b093,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,fb44682b,97072b20,2026-03-02,2024-07-19,2018,2019,True,Principal Python Developer,Progression based on delivery impact.
Associate DevOps Engineer,int:Megan Parsons,int:Associate DevOps Engineer,megan.parsons@mail.test,meganparsons,ext_afc823c9,afc823c9,cv_afc823c9,865-258-5239,4027578729,1974,Cloud Engineering,Spain,Danish,93b222b7,e1bcb865,2025-02-28,2025-11-03,2020,2021,True,Associate DevOps Engineer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Jeremy Johnson,int:Consultant Data Platform Engineer,jeremy.johnson@example.com,jeremyjohnson,ext_98140f8b,98140f8b,cv_98140f8b,+1-652-969-4958x887,9556169409,1992,Data Engineering,United Kingdom,British,643e47d2,41602620,2026-03-09,2025-01-11,2018,2019,False,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Jeremy Johnson,int:Consultant Data Platform Engineer,jeremy.johnson@example.com,jeremyjohnson,ext_98140f8b,98140f8b,cv_98140f8b,+1-652-969-4958x887,9556169409,1992,Data Engineering,United Kingdom,British,6f869693,0460ced6,2025-11-02,2025-02-28,2019,2020,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Associate Backend Engineer,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_6a0a42c7,6a0a42c7,cv_6a0a42c7,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,a27c82aa,8325767e,2025-09-07,2024-06-05,2019,2020,False,Associate Backend Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_6a0a42c7,6a0a42c7,cv_6a0a42c7,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,79245829,40ec67ff,2025-09-24,2025-01-06,2020,2021,True,Consultant Backend Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,a7bc661c,90f79ada,2025-08-20,2025-06-25,2017,2018,False,Consultant Full-stack Engineer,Progression based on delivery impact.
Senior Full-stack Engineer,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,1343132f,f0523cd8,2025-11-07,2025-03-21,2018,2019,False,Senior Full-stack Engineer,Progression based on delivery impact.
Principal Full-stack Engineer,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_a08226e9,a08226e9,cv_a08226e9,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,f1e01822,772dc9bd,2024-06-22,2026-02-25,2019,2020,True,Principal Full-stack Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Nancy Edwards,int:Consultant Analytics Engineer,nancy.edwards@mail.test,nancyedwards,ext_e3d84519,e3d84519,cv_e3d84519,(284)641-9866x524,001-415-374-7338x484,1994,Data Engineering,United Kingdom,Danish,f9974fcf,c94986cc,2026-04-01,2024-10-06,2017,2018,True,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Nancy Edwards,int:Consultant Analytics Engineer,nancy.edwards@mail.test,nancyedwards,ext_e3d84519,e3d84519,cv_e3d84519,(284)641-9866x524,001-415-374-7338x484,1994,Data Engineering,United Kingdom,Danish,f8c2830b,ec05b944,2024-10-12,2026-02-25,2018,2019,True,Consultant Analytics Engineer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_75b430c5,75b430c5,cv_75b430c5,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,07e40d0a,0d76eba7,2025-07-01,2024-11-17,2017,2018,True,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_75b430c5,75b430c5,cv_75b430c5,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,424f81a8,22dcfd95,2025-05-26,2025-06-07,2018,2019,False,Consultant Kubernetes Engineer,Progression based on delivery impact.
Associate Full-stack Engineer,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_2b935dac,2b935dac,cv_2b935dac,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,1b5aafec,16288f86,2024-05-03,2024-11-03,2017,2018,False,Associate Full-stack Engineer,
Consultant Full-stack Engineer,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_2b935dac,2b935dac,cv_2b935dac,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,3f29dbd6,066a1433,2026-02-13,2025-02-06,2018,2019,True,Consultant Full-stack Engineer,Progression based on delivery impact.
Senior Full-stack Engineer,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_2b935dac,2b935dac,cv_2b935dac,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,e66002d8,0280b7b5,2026-02-01,2025-06-18,2019,2020,False,Senior Full-stack Engineer,Progression based on delivery impact.
Senior Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_fa8f28ed,fa8f28ed,cv_fa8f28ed,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,776dc445,22ae2201,2024-10-12,2025-02-27,2021,2022,True,Senior Quality Engineering,Progression based on delivery impact.
Principal Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_fa8f28ed,fa8f28ed,cv_fa8f28ed,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,63dbce19,000b2d3b,2025-08-16,2024-04-05,2022,2023,False,Principal Quality Engineering,Progression based on delivery impact.
Lead Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_fa8f28ed,fa8f28ed,cv_fa8f28ed,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,92495943,02ec1b87,2025-05-12,2025-06-28,2023,2024,True,Lead Quality Engineering,Progression based on delivery impact.
Head of Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_fa8f28ed,fa8f28ed,cv_fa8f28ed,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,4666f4cb,70bf964c,2025-01-15,2026-02-12,2024,2025,False,Head of Quality Engineering,Progression based on delivery impact.
Consultant Python Developer,int:Anna Baker,int:Principal Python Developer,anna.baker@mail.test,annabaker,ext_09e52329,09e52329,cv_09e52329,563-274-5499x045,+1-417-942-6841x45933,1993,Data Engineering,Slovenia,Norwegian,2e3df777,14be3d2f,2024-10-03,2025-11-05,2019,2020,True,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Anna Baker,int:Principal Python Developer,anna.baker@mail.test,annabaker,ext_09e52329,09e52329,cv_09e52329,563-274-5499x045,+1-417-942-6841x45933,1993,Data Engineering,Slovenia,Norwegian,dfbe5c45,b1b05cfe,2025-12-16,2024-12-31,2020,2021,True,Senior Python Developer,Progression based on delivery impact.
Principal Python Developer,int:Anna Baker,int:Principal Python Developer,anna.baker@mail.test,annabaker,ext_09e52329,09e52329,cv_09e52329,563-274-5499x045,+1-417-942-6841x45933,1993,Data Engineering,Slovenia,Norwegian,f5faf351,8ef7810e,2025-10-20,2025-12-05,2021,2022,True,Principal Python Developer,
Associate MLOps Engineer,int:Brenda Hurst,int:Senior MLOps Engineer,brenda.hurst@example.com,brendahurst,ext_e4415518,e4415518,cv_e4415518,(579)356-8783,478.751.9108x83982,1985,Data Engineering,United Kingdom,Polish,6cafe57c,ace533ea,2024-08-22,2026-03-25,2018,2019,False,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Brenda Hurst,int:Senior MLOps Engineer,brenda.hurst@example.com,brendahurst,ext_e4415518,e4415518,cv_e4415518,(579)356-8783,478.751.9108x83982,1985,Data Engineering,United Kingdom,Polish,13de7965,0549d13e,2025-04-09,2024-08-29,2019,2020,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Brenda Hurst,int:Senior MLOps Engineer,brenda.hurst@example.com,brendahurst,ext_e4415518,e4415518,cv_e4415518,(579)356-8783,478.751.9108x83982,1985,Data Engineering,United Kingdom,Polish,7cdda0a3,f8eb2daf,2025-02-26,2025-01-15,2020,2021,False,Senior MLOps Engineer,Progression based on delivery impact.
Associate Data Engineer,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_29a45840,29a45840,cv_29a45840,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,50177367,1aaddbf4,2024-08-19,2024-04-21,2018,2019,True,Associate Data Engineer,Progression based on delivery impact.
Associate .NET Engineer,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_1d2be751,1d2be751,cv_1d2be751,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,9e9822a1,a102635e,2026-03-15,2025-06-23,2016,2017,False,Associate .NET Engineer,Progression based on delivery impact.
Associate Data Scientist,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_0d490173,0d490173,cv_0d490173,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,2bc0178b,81873832,2024-04-25,2024-05-30,2018,2019,True,Associate Data Scientist,Progression based on delivery impact.
Consultant Data Scientist,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_0d490173,0d490173,cv_0d490173,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,6f3519a0,508a6c9a,2024-08-05,2024-04-18,2019,2020,False,Consultant Data Scientist,Progression based on delivery impact.
Senior Data Scientist,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_0d490173,0d490173,cv_0d490173,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,3f59bf14,e25cffd7,2024-11-26,2025-02-05,2020,2021,False,Senior Data Scientist,Progression based on delivery impact.
Associate .NET Engineer,int:Daniel Burton,int:Associate .NET Engineer,daniel.burton@example.com,danielburton,ext_5ac8e5a9,5ac8e5a9,cv_5ac8e5a9,738.530.2843x959,928-236-4408x9268,1989,Software Engineering,Australia,Danish,d6d29592,135ee576,2025-01-18,2024-12-22,2019,2020,False,Associate .NET Engineer,Progression based on delivery impact.
Senior Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_15d19bbd,15d19bbd,cv_15d19bbd,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,131de24f,4e7b8f0f,2024-07-22,2024-12-27,2021,2022,False,Senior Design,Progression based on delivery impact.
Principal Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_15d19bbd,15d19bbd,cv_15d19bbd,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,7df8821e,952d54ba,2025-01-09,2024-05-12,2022,2023,False,Principal Design,Progression based on delivery impact.
Lead Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_15d19bbd,15d19bbd,cv_15d19bbd,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,041b8678,fb6cb3c4,2024-11-02,2025-12-17,2023,2024,False,Lead Design,Progression based on delivery impact.
Head of Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_15d19bbd,15d19bbd,cv_15d19bbd,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,503561f4,f6bc5c9c,2025-02-24,2024-12-26,2024,2025,True,Head of Design,Progression based on delivery impact.
Director of Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_15d19bbd,15d19bbd,cv_15d19bbd,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,bb096cf9,d79e8996,2025-07-26,2025-09-17,2025,2026,True,Director of Design,Progression based on delivery impact.
Associate Data Engineer,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_08bf9381,08bf9381,cv_08bf9381,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,103107aa,af19b896,2026-01-14,2024-09-27,2018,2019,True,Associate Data Engineer,
Consultant Databricks Engineer,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_06bbb81d,06bbb81d,cv_06bbb81d,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,cb931fdd,a476bbd5,2025-06-05,2025-06-06,2016,2017,False,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_06bbb81d,06bbb81d,cv_06bbb81d,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,d2f9f929,5005ab5d,2024-10-12,2024-04-18,2017,2018,False,Senior Databricks Engineer,Progression based on delivery impact.
Principal Databricks Engineer,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_06bbb81d,06bbb81d,cv_06bbb81d,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,2b134bbf,70f3f539,2024-10-30,2025-06-03,2018,2019,True,Principal Databricks Engineer,
Associate Solution Architect,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_8d470adf,8d470adf,cv_8d470adf,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,7c2f60ff,007412c2,2025-01-05,2025-05-15,2017,2018,False,Associate Solution Architect,
Consultant C# Developer,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_070d4863,070d4863,cv_070d4863,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,ed43ece1,2569a0c5,2024-09-25,2024-11-13,2021,2022,True,Consultant C# Developer,
Senior C# Developer,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_070d4863,070d4863,cv_070d4863,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,4b5da5ec,4856d8e5,2025-04-27,2025-03-21,2022,2023,False,Senior C# Developer,Progression based on delivery impact.
Principal C# Developer,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_070d4863,070d4863,cv_070d4863,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,0ee6f5ac,a1a1bc13,2024-05-03,2025-01-23,2023,2024,False,Principal C# Developer,Progression based on delivery impact.
Associate Python Developer,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_27a1bf45,27a1bf45,cv_27a1bf45,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,2aa1d6cb,c87438c1,2025-03-05,2025-03-29,2020,2021,True,Associate Python Developer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_72f144b4,72f144b4,cv_72f144b4,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,e878ede6,f0a7f1da,2025-11-30,2024-08-28,2018,2019,False,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_72f144b4,72f144b4,cv_72f144b4,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,f12935a3,98255957,2024-06-06,2025-03-26,2019,2020,True,Consultant Kubernetes Engineer,Progression based on delivery impact.
Senior Kubernetes Engineer,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_72f144b4,72f144b4,cv_72f144b4,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,33fb7698,f21f1d81,2025-11-18,2026-04-03,2020,2021,True,Senior Kubernetes Engineer,Progression based on delivery impact.
