Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Shawn Mckay,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_628cdd23,628cdd23,cv_628cdd23,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,e7158c2b,350df7ae,2023-04-09,2026-03-28,8,2010,4,2013,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Nancy Baker,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b3daf619,b3daf619,cv_b3daf619,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,850fa128,b9252811,2023-06-08,2025-01-31,1,2015,2,2019,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Nancy Baker,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b3daf619,b3daf619,cv_b3daf619,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,61ab50dc,42fef4a9,2022-10-01,2024-08-04,1,2009,4,2009,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Nancy Baker,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b3daf619,b3daf619,cv_b3daf619,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,dc13ed0b,e53b124f,2022-04-23,2023-08-09,9,2020,9,2020,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Rita Harrell,int:Rita Harrell,int:Consultant Kubernetes Engineer,rita.harrell@mail.test,ritaharrell,ext_063dd152,063dd152,cv_063dd152,812.440.6596x575,759-837-5265x4793,1982,Cloud Engineering,United Kingdom,Danish,847e37b9,cadc1548,2023-03-09,2024-11-19,8,2015,10,2018,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Chelsea Hernandez,int:Chelsea Hernandez,int:Senior Data Engineer,chelsea.hernandez@example.org,chelseahernandez,ext_db0d7327,db0d7327,cv_db0d7327,+1-386-580-5891,+1-552-990-9656x10143,1987,Data Engineering,India,Polish,e09610a5,a42d2b67,2022-09-27,2023-04-09,2,2020,2,2024,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Kathryn Ryan,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_2067d5ef,2067d5ef,cv_2067d5ef,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,1cca98e2,8a35c102,2023-09-14,2022-08-08,6,2014,6,2015,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Kimberly Moreno,int:Kimberly Moreno,int:Senior Data Architect,kimberly.moreno@mail.test,kimberlymoreno,ext_1c32f0ef,1c32f0ef,cv_1c32f0ef,440-410-5123,886-873-6226x60937,1969,Architecture,USA,Swedish,6ddf0998,03750281,2024-11-06,2025-10-26,4,2019,6,2023,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Aaron Nguyen,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_0c7b641c,0c7b641c,cv_0c7b641c,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,ac195e14,abb8a8f4,2024-12-04,2026-03-30,2,2021,2,2024,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Aaron Nguyen,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_0c7b641c,0c7b641c,cv_0c7b641c,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,30a04eb8,25607083,2023-12-02,2023-04-12,9,2009,12,2011,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Aaron Nguyen,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_0c7b641c,0c7b641c,cv_0c7b641c,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,23cfefa9,cb0d59c1,2022-12-05,2025-12-14,12,2016,9,2018,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Andrew Hickman,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_13d4ab1c,13d4ab1c,cv_13d4ab1c,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,2555657e,fc34a271,2022-06-13,2025-09-08,4,2008,11,2008,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Natasha Decker,int:Natasha Decker,int:Lead Enterprise Architect,natasha.decker@example.com,natashadecker,ext_a71ca7eb,a71ca7eb,cv_a71ca7eb,(478)728-2742,890.950.7236x887,1999,Architecture,Ireland,Norwegian,627fa52d,00cede89,2023-04-22,2024-06-02,2,2015,12,2019,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Natasha Decker,int:Natasha Decker,int:Lead Enterprise Architect,natasha.decker@example.com,natashadecker,ext_a71ca7eb,a71ca7eb,cv_a71ca7eb,(478)728-2742,890.950.7236x887,1999,Architecture,Ireland,Norwegian,eed84d6c,5e02eb97,2024-01-24,2025-06-10,6,2017,9,2020,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Natalie Arroyo,int:Natalie Arroyo,int:Consultant Analytics Engineer,natalie.arroyo@example.org,nataliearroyo,ext_61679da6,61679da6,cv_61679da6,001-378-536-1340x74517,595.296.2923,1970,Data Engineering,Slovenia,Norwegian,cad427de,45b84fe9,2025-05-29,2025-05-23,1,2018,12,2021,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Natalie Arroyo,int:Natalie Arroyo,int:Consultant Analytics Engineer,natalie.arroyo@example.org,nataliearroyo,ext_61679da6,61679da6,cv_61679da6,001-378-536-1340x74517,595.296.2923,1970,Data Engineering,Slovenia,Norwegian,4694eae8,076033f3,2024-04-15,2022-10-29,1,2011,11,2012,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Natalie Arroyo,int:Natalie Arroyo,int:Consultant Analytics Engineer,natalie.arroyo@example.org,nataliearroyo,ext_61679da6,61679da6,cv_61679da6,001-378-536-1340x74517,595.296.2923,1970,Data Engineering,Slovenia,Norwegian,e9309175,4e152256,2025-07-23,2025-01-30,11,2011,6,2013,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Chad Hodges,int:Chad Hodges,int:Senior .NET Engineer,chad.hodges@example.org,chadhodges,ext_7a50d9f1,7a50d9f1,cv_7a50d9f1,+1-266-371-1684x5775,001-775-418-6363x7454,1969,Software Engineering,India,Polish,f67fb4a1,50c3d241,2023-08-07,2022-08-30,4,2009,4,2014,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Chad Hodges,int:Chad Hodges,int:Senior .NET Engineer,chad.hodges@example.org,chadhodges,ext_7a50d9f1,7a50d9f1,cv_7a50d9f1,+1-266-371-1684x5775,001-775-418-6363x7454,1969,Software Engineering,India,Polish,f687a445,37eee747,2023-05-08,2022-11-08,8,2017,4,2020,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Katie Anderson,int:Katie Anderson,int:Consultant Analytics Engineer,katie.anderson@example.com,katieanderson,ext_8a6fdbc4,8a6fdbc4,cv_8a6fdbc4,001-475-900-1701,706.432.4241x541,1973,Data Engineering,India,Danish,43a3bc42,1cbe15d2,2025-10-30,2022-09-23,7,2009,4,2012,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Thomas Pierce,int:Thomas Pierce,int:Consultant Data Platform Engineer,thomas.pierce@mail.test,thomaspierce,ext_548eccf9,548eccf9,cv_548eccf9,9643361103,(893)487-0051,1985,Data Engineering,India,British,831ce2d7,cbf55d3f,2025-07-20,2024-09-08,12,2009,5,2011,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Joseph Brennan,int:Joseph Brennan,int:Consultant DevOps Engineer,joseph.brennan@example.org,josephbrennan,ext_0df44d13,0df44d13,cv_0df44d13,413.361.1155x4262,390.492.7532x69731,1972,Cloud Engineering,United Kingdom,Danish,cc8bdf1f,229db73a,2023-07-08,2024-04-22,5,2018,6,2019,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Joseph Brennan,int:Joseph Brennan,int:Consultant DevOps Engineer,joseph.brennan@example.org,josephbrennan,ext_0df44d13,0df44d13,cv_0df44d13,413.361.1155x4262,390.492.7532x69731,1972,Cloud Engineering,United Kingdom,Danish,c596db35,0470be69,2023-07-31,2023-04-20,3,2013,8,2018,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Rodney Lewis,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_2ea1ebcd,2ea1ebcd,cv_2ea1ebcd,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,cbf5d345,59532074,2024-10-03,2023-05-28,7,2014,3,2015,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,7fcc8ad1,e79ebb7f,2022-08-11,2025-10-14,11,2023,11,2024,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,43d33df9,165055ad,2022-06-30,2025-02-18,7,2009,12,2014,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,53c917f6,7130b617,2024-10-20,2024-04-04,4,2011,12,2011,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,955e2900,f82c5768,2023-07-14,2022-07-15,1,2018,11,2019,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,4cdccf30,8f4e1ce1,2022-07-23,2023-10-29,8,2022,11,2022,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,6143ca3d,8e58cec8,2022-06-14,2025-03-04,3,2020,1,2021,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,6668956f,3e71ac7f,2022-08-30,2025-04-02,9,2019,1,2020,True,diploma.pdf,KTH,BEng Software Eng,
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_a8642c79,a8642c79,cv_a8642c79,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,81362269,f9009421,2023-12-28,2024-09-19,3,2010,11,2011,True,,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,0271b994,f375fa69,2022-06-01,2024-11-24,10,2012,11,2015,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
John Caldwell,int:John Caldwell,int:Principal Databricks Engineer,john.caldwell@example.org,johncaldwell,ext_e6905c65,e6905c65,cv_e6905c65,(796)567-0662,(544)672-0999,1979,Data Engineering,Australia,British,3ee8cf0c,13011961,2023-02-22,2023-11-15,1,2018,8,2020,True,diploma.pdf,KTH,BEng Software Eng,
John Caldwell,int:John Caldwell,int:Principal Databricks Engineer,john.caldwell@example.org,johncaldwell,ext_e6905c65,e6905c65,cv_e6905c65,(796)567-0662,(544)672-0999,1979,Data Engineering,Australia,British,39cc98a5,2c20380a,2024-03-25,2026-02-21,12,2018,12,2022,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Jason Anderson,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_f7500785,f7500785,cv_f7500785,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,18a28d51,4911a844,2026-01-02,2023-08-29,10,2009,10,2014,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Thomas Mueller,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_589daaff,589daaff,cv_589daaff,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,d5635724,9942f148,2023-12-15,2025-02-23,10,2012,5,2014,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Thomas Mueller,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_589daaff,589daaff,cv_589daaff,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,4abad770,9b120d4e,2024-09-13,2025-08-20,5,2020,4,2021,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,f7b58837,7bac2a85,2023-01-21,2024-03-06,10,2019,6,2021,True,diploma.pdf,UCL,BSc Computer Science,
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,63901c31,0cb8148c,2024-11-16,2024-07-20,3,2023,12,2023,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Collin Jordan,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_b7364c75,b7364c75,cv_b7364c75,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,b123d9d7,8ee50647,2022-09-02,2023-09-12,7,2022,4,2022,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Collin Jordan,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_b7364c75,b7364c75,cv_b7364c75,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,bc1320a5,e37fb6f9,2024-01-01,2023-06-27,9,2020,10,2023,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,bea937de,65881246,2023-12-19,2024-05-13,10,2015,12,2018,False,,KTH,MSc Data Science,Thesis on scalable data pipelines.
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,49e5c1c5,8d5546d5,2022-10-19,2025-10-27,12,2022,3,2023,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,93e16f90,13987000,2024-12-16,2026-01-26,11,2010,12,2010,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_c3e583ae,c3e583ae,cv_c3e583ae,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,4621b1df,78622292,2023-11-06,2023-12-08,6,2013,12,2014,False,,OU,MSc Data Science,Thesis on scalable data pipelines.
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_c3e583ae,c3e583ae,cv_c3e583ae,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,dcabbf39,e5bfa424,2026-01-28,2024-02-16,9,2016,9,2021,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_c3e583ae,c3e583ae,cv_c3e583ae,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,cd872d05,258443e2,2022-09-20,2024-02-09,1,2018,11,2022,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
James West,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_20a9b107,20a9b107,cv_20a9b107,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,976765d2,9e55e7fd,2022-06-22,2024-11-27,9,2023,3,2024,True,diploma.pdf,OU,BSc Computer Science,
James West,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_20a9b107,20a9b107,cv_20a9b107,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,e1a2f597,7d72893c,2023-10-01,2023-08-06,3,2016,11,2019,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Robert Ramirez,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_bbfead35,bbfead35,cv_bbfead35,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,ac02a9bb,13c129ae,2024-03-08,2025-03-04,4,2017,6,2021,True,,OU,MSc Data Science,
Robert Ramirez,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_bbfead35,bbfead35,cv_bbfead35,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,44e52872,4ee5769c,2025-01-04,2025-03-23,5,2011,2,2014,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Robert Ramirez,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_bbfead35,bbfead35,cv_bbfead35,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,40ae6d0b,651594da,2023-01-13,2025-05-26,12,2018,8,2022,True,diploma.pdf,UiO,BEng Software Eng,
John Leblanc,int:John Leblanc,int:Consultant Analytics Engineer,john.leblanc@mail.test,johnleblanc,ext_1653bebf,1653bebf,cv_1653bebf,001-775-246-9137x3678,521.248.6289x02330,1987,Data Engineering,USA,British,ef8c9787,28103d8f,2023-03-07,2022-12-03,10,2008,10,2009,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
John Leblanc,int:John Leblanc,int:Consultant Analytics Engineer,john.leblanc@mail.test,johnleblanc,ext_1653bebf,1653bebf,cv_1653bebf,001-775-246-9137x3678,521.248.6289x02330,1987,Data Engineering,USA,British,27fa86e5,9fcc2009,2024-08-04,2025-08-17,12,2012,8,2014,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
John Leblanc,int:John Leblanc,int:Consultant Analytics Engineer,john.leblanc@mail.test,johnleblanc,ext_1653bebf,1653bebf,cv_1653bebf,001-775-246-9137x3678,521.248.6289x02330,1987,Data Engineering,USA,British,f8f50ba5,fcf2f973,2022-10-24,2025-10-07,7,2016,2,2021,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Scott Callahan,int:Scott Callahan,int:Principal .NET Engineer,scott.callahan@example.org,scottcallahan,ext_facaef0d,facaef0d,cv_facaef0d,705.934.5786x103,+1-272-879-8552x414,1973,Software Engineering,USA,Polish,a3ef3e5b,8cbf4d98,2025-04-02,2025-02-08,11,2014,7,2016,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Scott Callahan,int:Scott Callahan,int:Principal .NET Engineer,scott.callahan@example.org,scottcallahan,ext_facaef0d,facaef0d,cv_facaef0d,705.934.5786x103,+1-272-879-8552x414,1973,Software Engineering,USA,Polish,53fe74d2,773c00f6,2024-07-18,2024-07-27,2,2009,12,2010,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Scott Callahan,int:Scott Callahan,int:Principal .NET Engineer,scott.callahan@example.org,scottcallahan,ext_facaef0d,facaef0d,cv_facaef0d,705.934.5786x103,+1-272-879-8552x414,1973,Software Engineering,USA,Polish,98c752d1,9f6593ef,2022-11-19,2026-03-15,2,2011,1,2016,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Yvette Huff,int:Yvette Huff,int:Associate .NET Engineer,yvette.huff@mail.test,yvettehuff,ext_7f78a4fd,7f78a4fd,cv_7f78a4fd,774.689.6910,517-215-4544x4328,2001,Software Engineering,United Kingdom,Norwegian,b2ef4142,07b4bba9,2022-11-16,2025-04-02,3,2011,12,2014,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Yvette Huff,int:Yvette Huff,int:Associate .NET Engineer,yvette.huff@mail.test,yvettehuff,ext_7f78a4fd,7f78a4fd,cv_7f78a4fd,774.689.6910,517-215-4544x4328,2001,Software Engineering,United Kingdom,Norwegian,aea9d516,4d569469,2025-04-16,2025-04-21,7,2023,2,2024,True,diploma.pdf,OU,BSc Computer Science,
