Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Month expire,Year expire
Reginald Robinson,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_29a45840,29a45840,cv_29a45840,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,6c4fa744,1d0bf89f,2024-05-19,2026-02-15,7,2022,1,2023
Reginald Robinson,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_29a45840,29a45840,cv_29a45840,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,4bac4e67,2ccf6b5a,2026-03-09,2024-06-09,3,2016,4,2019
Reginald Robinson,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_29a45840,29a45840,cv_29a45840,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,ac3d1eb4,721b3755,2025-08-24,2024-10-27,5,2018,3,2019
Whitney Hicks,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_1d2be751,1d2be751,cv_1d2be751,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,9a884b6c,13c5e2eb,2025-09-30,2025-11-10,6,2021,1,2023
Daniel Burton,int:Daniel Burton,int:Associate .NET Engineer,daniel.burton@example.com,danielburton,ext_5ac8e5a9,5ac8e5a9,cv_5ac8e5a9,738.530.2843x959,928-236-4408x9268,1989,Software Engineering,Australia,Danish,fa5aa488,1f5e57ec,2024-06-02,2024-04-13,5,2021,7,2022
Bryan James,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_08bf9381,08bf9381,cv_08bf9381,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,4c46624f,a3105e45,2025-10-12,2025-03-30,12,2016,5,2016
Wendy Rice,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_06bbb81d,06bbb81d,cv_06bbb81d,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,e40bce79,10e10283,2026-01-12,2025-09-22,5,2017,10,2020
Wendy Rice,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_06bbb81d,06bbb81d,cv_06bbb81d,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,53877a33,8e41165d,2025-04-12,2025-10-22,6,2020,6,2022
Wendy Rice,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_06bbb81d,06bbb81d,cv_06bbb81d,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,470347f7,b50da15c,2025-03-01,2025-05-11,2,2023,7,2024
Wendy Rice,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_06bbb81d,06bbb81d,cv_06bbb81d,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,3e947da5,a0330cd9,2024-07-26,2025-05-07,7,2020,1,2021
Tasha Valencia,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_8d470adf,8d470adf,cv_8d470adf,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,231e08ae,298712f6,2024-07-12,2024-11-26,3,2024,6,2027
Tasha Valencia,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_8d470adf,8d470adf,cv_8d470adf,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,ff82aab9,5edd02ca,2024-05-24,2025-09-19,3,2016,12,2016
Tasha Valencia,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_8d470adf,8d470adf,cv_8d470adf,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,b7670195,dd89dacb,2026-03-24,2025-02-12,5,2019,2,2021
Alexander Le,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_070d4863,070d4863,cv_070d4863,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,9b7f863d,f2e76cab,2024-11-07,2025-03-25,3,2024,9,2026
Erin Herrera,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_27a1bf45,27a1bf45,cv_27a1bf45,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,2d29b07e,1b83641d,2024-05-29,2024-08-15,1,2025,1,2028
Erin Herrera,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_27a1bf45,27a1bf45,cv_27a1bf45,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,2713de2b,5b52bf1b,2024-09-20,2025-12-08,10,2025,9,2026
Erin Herrera,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_27a1bf45,27a1bf45,cv_27a1bf45,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,9d1bc178,33d63761,2026-01-20,2026-02-01,4,2023,5,2025
Joseph Davidson,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_72f144b4,72f144b4,cv_72f144b4,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,5cdb48b0,26a7585f,2025-12-26,2024-05-31,1,2023,2,2024
Joseph Davidson,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_72f144b4,72f144b4,cv_72f144b4,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,940665ae,37441682,2025-07-18,2025-01-24,11,2022,9,2022
Joseph Davidson,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_72f144b4,72f144b4,cv_72f144b4,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,61567f7a,3d4e14ab,2024-10-10,2024-12-11,7,2024,9,2026
Joseph Davidson,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_72f144b4,72f144b4,cv_72f144b4,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,0d7b9031,243d36e3,2025-09-22,2024-07-29,9,2016,2,2017
Daniel Graham,int:Daniel Graham,int:Associate Azure Engineer,daniel.graham@example.com,danielgraham,ext_1662eb15,1662eb15,cv_1662eb15,703-892-6142x93968,001-821-785-0163x15999,1969,Cloud Engineering,United Kingdom,British,d8f7b8cd,7e16d25d,2026-02-24,2025-04-24,8,2025,4,2028
Daniel Graham,int:Daniel Graham,int:Associate Azure Engineer,daniel.graham@example.com,danielgraham,ext_1662eb15,1662eb15,cv_1662eb15,703-892-6142x93968,001-821-785-0163x15999,1969,Cloud Engineering,United Kingdom,British,e4a01d20,0fc52385,2024-04-24,2024-10-31,6,2017,12,2019
Daniel Graham,int:Daniel Graham,int:Associate Azure Engineer,daniel.graham@example.com,danielgraham,ext_1662eb15,1662eb15,cv_1662eb15,703-892-6142x93968,001-821-785-0163x15999,1969,Cloud Engineering,United Kingdom,British,544f37b5,f1a49948,2025-10-01,2024-08-20,4,2020,8,2020
Shawn Mckay,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_628cdd23,628cdd23,cv_628cdd23,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,6110495d,4232f0ff,2024-11-14,2025-09-08,10,2023,4,2023
Vincent White,int:Vincent White,int:Consultant Python Developer,vincent.white@mail.test,vincentwhite,ext_d174ac33,d174ac33,cv_d174ac33,666-618-3982x6224,921.526.4647x1543,1995,Data Engineering,USA,British,34fe8149,27e3f5aa,2024-05-20,2025-09-17,2,2020,3,2023
Vincent White,int:Vincent White,int:Consultant Python Developer,vincent.white@mail.test,vincentwhite,ext_d174ac33,d174ac33,cv_d174ac33,666-618-3982x6224,921.526.4647x1543,1995,Data Engineering,USA,British,2da3a54b,f98e66d8,2025-05-19,2024-06-22,12,2025,5,2025
Kenneth Fowler,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_bdce69fd,bdce69fd,cv_bdce69fd,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,ff8d93bb,4b6b8d97,2025-11-10,2026-03-20,3,2019,1,2022
Kenneth Fowler,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_bdce69fd,bdce69fd,cv_bdce69fd,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,656486e3,13156c44,2025-03-15,2025-10-07,6,2024,12,2025
Chelsea Hernandez,int:Chelsea Hernandez,int:Senior Data Engineer,chelsea.hernandez@example.org,chelseahernandez,ext_db0d7327,db0d7327,cv_db0d7327,+1-386-580-5891,+1-552-990-9656x10143,1987,Data Engineering,India,Polish,be9c59d1,70f5083b,2024-11-22,2024-10-14,5,2024,2,2025
Kathryn Ryan,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_2067d5ef,2067d5ef,cv_2067d5ef,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,becf0f0f,f12623df,2026-01-28,2025-06-16,3,2017,8,2019
Kathryn Ryan,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_2067d5ef,2067d5ef,cv_2067d5ef,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,2615e4cb,3286d52d,2025-05-16,2024-11-21,7,2023,4,2024
Kimberly Moreno,int:Kimberly Moreno,int:Senior Data Architect,kimberly.moreno@mail.test,kimberlymoreno,ext_1c32f0ef,1c32f0ef,cv_1c32f0ef,440-410-5123,886-873-6226x60937,1969,Architecture,USA,Swedish,0cf1dfcb,4ef36326,2025-12-13,2025-04-27,2,2020,7,2020
Kimberly Moreno,int:Kimberly Moreno,int:Senior Data Architect,kimberly.moreno@mail.test,kimberlymoreno,ext_1c32f0ef,1c32f0ef,cv_1c32f0ef,440-410-5123,886-873-6226x60937,1969,Architecture,USA,Swedish,f05e1ed5,e49fa3ad,2026-01-05,2025-10-04,8,2019,5,2020
Aaron Nguyen,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_0c7b641c,0c7b641c,cv_0c7b641c,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,e8321c79,87c9aeb5,2024-12-20,2024-08-25,2,2025,3,2027
Andrew Hickman,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_13d4ab1c,13d4ab1c,cv_13d4ab1c,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,40517852,2ca2e05b,2025-12-08,2024-12-16,12,2022,5,2022
Andrew Hickman,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_13d4ab1c,13d4ab1c,cv_13d4ab1c,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,2102e9d8,eb5cdf17,2024-06-21,2024-04-04,4,2021,4,2021
Andrew Hickman,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_13d4ab1c,13d4ab1c,cv_13d4ab1c,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,1a5d32fb,7c8736b6,2025-03-07,2024-10-17,1,2021,5,2021
Natasha Decker,int:Natasha Decker,int:Lead Enterprise Architect,natasha.decker@example.com,natashadecker,ext_a71ca7eb,a71ca7eb,cv_a71ca7eb,(478)728-2742,890.950.7236x887,1999,Architecture,Ireland,Norwegian,55eda90a,f70559b2,2025-08-31,2025-06-30,3,2023,1,2026
Natasha Decker,int:Natasha Decker,int:Lead Enterprise Architect,natasha.decker@example.com,natashadecker,ext_a71ca7eb,a71ca7eb,cv_a71ca7eb,(478)728-2742,890.950.7236x887,1999,Architecture,Ireland,Norwegian,1912ed6a,d5479c19,2025-05-01,2025-07-08,10,2023,2,2024
Natasha Decker,int:Natasha Decker,int:Lead Enterprise Architect,natasha.decker@example.com,natashadecker,ext_a71ca7eb,a71ca7eb,cv_a71ca7eb,(478)728-2742,890.950.7236x887,1999,Architecture,Ireland,Norwegian,eb7d7818,d3eada3f,2025-09-17,2024-04-07,3,2022,1,2022
Kyle Brown,int:Kyle Brown,int:Lead Solution Architect,kyle.brown@mail.test,kylebrown,ext_c65ca8dc,c65ca8dc,cv_c65ca8dc,(477)921-9034x04384,001-778-281-9148,1977,Architecture,United Kingdom,British,7aec1904,5253fb83,2024-06-16,2024-08-19,1,2024,3,2025
Kyle Brown,int:Kyle Brown,int:Lead Solution Architect,kyle.brown@mail.test,kylebrown,ext_c65ca8dc,c65ca8dc,cv_c65ca8dc,(477)921-9034x04384,001-778-281-9148,1977,Architecture,United Kingdom,British,b1c5e653,496490ea,2025-09-09,2026-02-17,10,2024,10,2025
Natalie Arroyo,int:Natalie Arroyo,int:Consultant Analytics Engineer,natalie.arroyo@example.org,nataliearroyo,ext_61679da6,61679da6,cv_61679da6,001-378-536-1340x74517,595.296.2923,1970,Data Engineering,Slovenia,Norwegian,4778dc09,0ca74c65,2025-09-04,2024-12-14,2,2019,1,2021
Christopher Tucker,int:Christopher Tucker,int:Associate Backend Engineer,christopher.tucker@example.org,christophertucker,ext_f55f7a7f,f55f7a7f,cv_f55f7a7f,001-658-649-8254,412.660.4223x25367,2001,Software Engineering,USA,Norwegian,26e02ba2,2c183e56,2025-08-25,2024-06-09,12,2016,9,2019
Christopher Tucker,int:Christopher Tucker,int:Associate Backend Engineer,christopher.tucker@example.org,christophertucker,ext_f55f7a7f,f55f7a7f,cv_f55f7a7f,001-658-649-8254,412.660.4223x25367,2001,Software Engineering,USA,Norwegian,bc1e3da1,55df4e0f,2025-10-17,2024-07-08,1,2023,5,2024
Katie Anderson,int:Katie Anderson,int:Consultant Analytics Engineer,katie.anderson@example.com,katieanderson,ext_8a6fdbc4,8a6fdbc4,cv_8a6fdbc4,001-475-900-1701,706.432.4241x541,1973,Data Engineering,India,Danish,7a5f8c36,97966c8d,2024-12-21,2025-09-23,3,2024,5,2026
Katie Anderson,int:Katie Anderson,int:Consultant Analytics Engineer,katie.anderson@example.com,katieanderson,ext_8a6fdbc4,8a6fdbc4,cv_8a6fdbc4,001-475-900-1701,706.432.4241x541,1973,Data Engineering,India,Danish,82999fd0,b618b5b8,2024-08-24,2025-03-21,2,2018,2,2021
Katie Anderson,int:Katie Anderson,int:Consultant Analytics Engineer,katie.anderson@example.com,katieanderson,ext_8a6fdbc4,8a6fdbc4,cv_8a6fdbc4,001-475-900-1701,706.432.4241x541,1973,Data Engineering,India,Danish,998f5455,b171dd00,2024-10-01,2025-04-25,11,2018,6,2021
Thomas Pierce,int:Thomas Pierce,int:Consultant Data Platform Engineer,thomas.pierce@mail.test,thomaspierce,ext_548eccf9,548eccf9,cv_548eccf9,9643361103,(893)487-0051,1985,Data Engineering,India,British,27eac9cd,768c791a,2025-12-02,2025-03-11,10,2019,1,2020
Thomas Pierce,int:Thomas Pierce,int:Consultant Data Platform Engineer,thomas.pierce@mail.test,thomaspierce,ext_548eccf9,548eccf9,cv_548eccf9,9643361103,(893)487-0051,1985,Data Engineering,India,British,c83c5781,0bcbdea2,2025-01-23,2025-09-15,8,2024,12,2026
Thomas Pierce,int:Thomas Pierce,int:Consultant Data Platform Engineer,thomas.pierce@mail.test,thomaspierce,ext_548eccf9,548eccf9,cv_548eccf9,9643361103,(893)487-0051,1985,Data Engineering,India,British,f0274787,65007be6,2025-01-29,2025-03-29,9,2023,12,2026
Rodney Lewis,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_2ea1ebcd,2ea1ebcd,cv_2ea1ebcd,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,faf27c4c,109a5736,2025-02-09,2024-07-22,9,2016,6,2018
Amber Blair,int:Amber Blair,int:Principal Backend Engineer,amber.blair@mail.test,amberblair,ext_6ef02489,6ef02489,cv_6ef02489,+1-491-980-5526x9658,001-810-891-0430x06848,1968,Software Engineering,India,Danish,46505462,0991e0a6,2026-02-26,2024-04-20,2,2017,10,2019
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,82ae8a71,611a1316,2025-12-12,2025-04-26,2,2022,7,2025
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,2a443f23,8f7459c9,2024-05-02,2025-04-23,12,2024,10,2027
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,3552bbda,2147e78f,2025-07-03,2026-01-19,2,2019,2,2020
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,5f8094ad,29d4ef61,2024-06-25,2024-10-01,10,2018,11,2018
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,a8199aad,65ac3a70,2024-09-16,2024-06-28,3,2019,11,2021
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,3df99180,cfab495a,2025-07-18,2024-12-28,11,2018,10,2021
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,672e2509,7c55abad,2025-06-11,2025-04-05,12,2021,1,2023
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,b68254c2,544e063e,2024-09-27,2024-10-20,6,2020,6,2020
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,ab6987d0,ea98dee0,2025-05-25,2025-07-31,10,2016,10,2019
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,c21b791f,b7a3bd22,2024-09-28,2024-07-22,9,2024,10,2026
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,6b024a7d,4996a6da,2025-05-27,2025-06-21,10,2024,1,2027
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_a8642c79,a8642c79,cv_a8642c79,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,bb9b56f1,8caf18cf,2026-02-27,2024-08-27,7,2025,11,2027
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,ae090340,a0bc7b87,2025-04-15,2024-05-08,5,2016,11,2017
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,9586a97e,42b821dd,2024-10-11,2024-08-24,2,2025,10,2025
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,b53bbf09,408375d6,2024-11-11,2024-12-13,3,2016,8,2017
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,cb549fd2,49b87720,2024-11-04,2026-01-01,1,2024,6,2025
Jason Anderson,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_f7500785,f7500785,cv_f7500785,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,6930a078,79ef67b8,2025-09-04,2025-09-08,10,2019,7,2022
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_b207a278,b207a278,cv_b207a278,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,99b249bc,2584da27,2025-11-10,2024-09-03,1,2021,8,2022
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_b207a278,b207a278,cv_b207a278,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,6aaa6860,bdc3b6e6,2024-09-27,2025-05-24,6,2019,2,2020
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_b207a278,b207a278,cv_b207a278,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,8c7c78d9,d854b423,2024-08-09,2024-06-25,12,2023,2,2024
Thomas Mueller,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_589daaff,589daaff,cv_589daaff,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,7b692f56,0db0bc75,2025-07-23,2025-11-11,6,2019,12,2021
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,ab5b1e87,558a0384,2025-07-11,2024-06-12,9,2024,12,2024
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,d822977f,e6a5bec5,2025-01-26,2025-10-09,5,2017,8,2019
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,a22eacc6,75d9c634,2025-12-25,2025-11-23,3,2018,11,2018
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,3d5c39d9,229e8634,2025-05-30,2024-06-05,2,2021,5,2023
